state_postal,state_name,office_code,district_id,office_name,district_name,precincts_reporting,total_precincts,ap_npid,first_name,last_name,middle_name,junior,use_junior,incumbent,party,vote_count,ap_winner,ap_winner_time,npr_winner,npr_winner_time
VT,Vermont,S,0,U.S. Senate,,275,275,1445,Bernie,Sanders,,,0,1,Ind,97514,X,,,
VT,Vermont,S,0,U.S. Senate,,275,275,1157,Pete,Diamondstone,,,0,0,LUn,14466,,,,
VT,Vermont,S,0,U.S. Senate,,275,275,1158,Cris,Ericson,,,0,0,Ind,89784,,,,
VT,Vermont,S,0,U.S. Senate,,275,275,62635,Laurel,LaFramboise,,,0,0,Ind,16279,,,,
VT,Vermont,S,0,U.S. Senate,,275,275,50193,Peter,Moss,,,0,0,Ind,5441,,,,
WA,Washington,H,1,U.S. House,District 1,239,239,61012,Suzan,DelBene,,,0,0,Dem,100141,,,,
WA,Washington,H,1,U.S. House,District 1,239,239,46225,John,Koster,,,0,0,GOP,122396,X,,,
WA,Washington,H,9,U.S. House,District 9,183,183,1488,Adam,Smith,,,0,1,Dem,76011,,,,
WA,Washington,H,9,U.S. House,District 9,183,183,59499,Jim,Postma,,,0,0,GOP,92902,X,,,
WA,Washington,H,2,U.S. House,District 2,198,198,1468,Rick,Larsen,,,0,1,Dem,82922,,,,
WA,Washington,H,2,U.S. House,District 2,198,198,62300,Dan,Matthews,,,0,0,GOP,101347,X,,,
WA,Washington,H,3,U.S. House,District 3,202,202,62293,Jon,Haugen,,,0,0,Dem,84874,,,,
WA,Washington,H,3,U.S. House,District 3,202,202,61094,Jaime,Herrera Beutler,,,0,1,GOP,103735,X,,,
WA,Washington,H,4,U.S. House,District 4,160,160,62294,Mary,Baechler,,,0,0,Dem,67327,,,,
WA,Washington,H,4,U.S. House,District 4,160,160,1475,Doc,Hastings,,,0,1,GOP,82289,X,,,
WA,Washington,H,5,U.S. House,District 5,206,206,62295,Rich,Cowan,,,0,0,Dem,85117,,,,
WA,Washington,H,5,U.S. House,District 5,206,206,46291,Cathy,McMorris Rodgers,,,0,1,GOP,104034,X,,,
WA,Washington,H,6,U.S. House,District 6,185,185,62296,Derek,Kilmer,,,0,0,Dem,93669,X,,,
WA,Washington,H,6,U.S. House,District 6,185,185,62598,Bill,Driscoll,,,0,0,GOP,76638,,,,
WA,Washington,H,7,U.S. House,District 7,235,235,1482,Jim,McDermott,,,0,1,Dem,119446,X,,,
WA,Washington,H,7,U.S. House,District 7,235,235,62599,Ron,Bemis,,,0,0,GOP,97728,,,,
WA,Washington,H,8,U.S. House,District 8,202,202,62298,Karen,Porterfield,,,0,0,Dem,102913,X,,,
WA,Washington,H,8,U.S. House,District 8,202,202,50215,Dave,Reichert,,,0,1,GOP,84202,,,,
WA,Washington,S,0,U.S. Senate,,2000,2000,1805,Maria,Cantwell,,,0,1,Dem,1024952,X,,,
WA,Washington,S,0,U.S. Senate,,2000,2000,62292,Michael,Baumgartner,,,0,0,GOP,838596,,,,
WA,Washington,H,10,U.S. House,District 10,190,190,61011,Denny,Heck,,,0,0,Dem,98020,X,,,
WA,Washington,H,10,U.S. House,District 10,190,190,61095,Dick,Muri,,,0,0,GOP,80197,,,,
WI,Wisconsin,H,1,U.S. House,District 1,323,323,62383,Rob,Zerban,,,0,0,Dem,94266,,,,
WI,Wisconsin,H,1,U.S. House,District 1,323,323,1461,Paul,Ryan,,,0,1,GOP,106050,X,,,
WI,Wisconsin,H,1,U.S. House,District 1,323,323,48429,Keith,Deschler,,,0,0,Lib,35349,,,,
WI,Wisconsin,H,2,U.S. House,District 2,391,391,59107,Mark,Pocan,,,0,0,Dem,120994,,,,
WI,Wisconsin,H,2,U.S. House,District 2,391,391,60728,Chad,Lee,,,0,0,GOP,147883,X,,,
WI,Wisconsin,H,3,U.S. House,District 3,562,562,1094,Ron,Kind,,,0,1,Dem,131707,X,,,
WI,Wisconsin,H,3,U.S. House,District 3,562,562,62384,Ray,Boland,,,0,0,GOP,107762,,,,
WI,Wisconsin,H,4,U.S. House,District 4,381,381,48730,Gwen,Moore,,,0,1,Dem,111998,X,,,
WI,Wisconsin,H,4,U.S. House,District 4,381,381,61200,Dan,Sebring,,,0,0,GOP,99555,,,,
WI,Wisconsin,H,4,U.S. House,District 4,381,381,1100,Robert,Raymond,,,0,0,Ind,37332,,,,
WI,Wisconsin,H,5,U.S. House,District 5,338,338,62385,Dave,Heaster,,,0,0,Dem,113612,,,,
WI,Wisconsin,H,5,U.S. House,District 5,338,338,1099,Jim,Sensenbrenner,,,0,1,GOP,138861,X,,,
WI,Wisconsin,H,6,U.S. House,District 6,430,430,60797,Joe,Kallas,,,0,0,Dem,109065,,,,
WI,Wisconsin,H,6,U.S. House,District 6,430,430,1101,Tom,Petri,,,0,1,GOP,133303,X,,,
WI,Wisconsin,H,7,U.S. House,District 7,711,711,62386,Pat,Kreitlow,,,0,0,Dem,119165,,,,
WI,Wisconsin,H,7,U.S. House,District 7,711,711,60735,Sean,Duffy,,,0,1,GOP,145647,X,,,
WI,Wisconsin,H,8,U.S. House,District 8,400,400,62387,Jamie,Wall,,,0,0,Dem,110165,,,,
WI,Wisconsin,H,8,U.S. House,District 8,400,400,61201,Reid,Ribble,,,0,1,GOP,134648,X,,,
WI,Wisconsin,S,0,U.S. Senate,,3535,3535,1092,Tammy,Baldwin,,,0,0,Dem,887734,X,,,
WI,Wisconsin,S,0,U.S. Senate,,3535,3535,57264,Tommy,Thompson,,,0,0,GOP,790694,,,,
WI,Wisconsin,S,0,U.S. Senate,,3535,3535,62428,Nimrod,Allen,,,0,0,Ind,152148,,,,
WI,Wisconsin,S,0,U.S. Senate,,3535,3535,59594,Joseph,Kexel,,,0,0,Lib,166126,,,,
WV,West Virginia,H,1,U.S. House,District 1,649,649,61714,Sue,Thorn,,,0,0,Dem,90518,,,,
WV,West Virginia,H,1,U.S. House,District 1,649,649,47518,David,McKinley,,,0,1,GOP,110634,X,,,
WV,West Virginia,H,2,U.S. House,District 2,557,557,48054,Howard,Swint,,,0,0,Dem,89505,,,,
WV,West Virginia,H,2,U.S. House,District 2,557,557,441,Shelley,Capito,,,0,1,GOP,109396,X,,,
WV,West Virginia,H,3,U.S. House,District 3,640,640,442,Nick,Rahall,,,0,1,Dem,114370,X,,,
WV,West Virginia,H,3,U.S. House,District 3,640,640,1940,Rick,Snuffer,,,0,0,GOP,93577,,,,
WV,West Virginia,S,0,U.S. Senate,,1846,1846,47450,Joe,Manchin,,,0,1,Dem,273600,X,,,
WV,West Virginia,S,0,U.S. Senate,,1846,1846,51735,John,Raese,,,0,0,GOP,243200,,,,
WV,West Virginia,S,0,U.S. Senate,,1846,1846,46574,Bob,Baber,,,0,0,Mnt,91200,,,,
WY,Wyoming,H,1,U.S. House,District 1,481,481,49396,Cynthia,Lummis,,,0,1,GOP,52367,X,,,
WY,Wyoming,H,1,U.S. House,District 1,481,481,62373,Chris,Henrichsen,,,0,0,Dem,46814,,,,
WY,Wyoming,H,1,U.S. House,District 1,481,481,62702,Richard,Brubaker,,,0,0,Lib,6867,,,,
WY,Wyoming,H,1,U.S. House,District 1,481,481,62703,Daniel,Cummings,,,0,0,CST,6556,,,,
WY,Wyoming,H,1,U.S. House,District 1,481,481,62704,Don,Wills,,,0,0,WYC,6818,,,,
WY,Wyoming,S,0,U.S. Senate,2012,481,481,52935,John,Barrasso,,,0,1,GOP,53740,X,,,
WY,Wyoming,S,0,U.S. Senate,2012,481,481,62372,Tim,Chesnut,,,0,0,Dem,47769,,,,
WY,Wyoming,S,0,U.S. Senate,2012,481,481,62701,Joel,Otto,,,0,0,WYC,17913,,,,
